LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,FOIR,EMI_INCOME_RATIO,CREDIT_UTILIZATION,IS_DELINQUENT
LN0000287,CUST000447,34,M,Maharashtra,Doctor,18935.0,Vehicle,1340670,1094496,24,15.79,53480.17,701.0,53,30,60,429899,1-30,Active,0,0,2023-11-17,2028-01-30,1.0,282.4408238711381,0.3927826140981785,1
LN0000895,CUST000031,47,Female,Uttar Pradesh,Self Employed,47418.0,Consumer Durable Loan,215299,152035,9,14.41,17923.19,603.0,4,0,120,98473,Current,Active,0,0,2025-04-03,2025-06-19,0.37798283352313466,37.79828335231347,0.6476995428684185,0
LN0000051,CUST000167,41,Male,Gujarat,Salaried,41525.0,Vehicle Loan,881810,800481,48,10.47,20483.42,764.0,16,90,90,352972,61-90,Delinquent,1,0,2023-10-20,2024-10-09,0.4932792293798916,49.32792293798916,0.4409498788853202,1
LN0000798,CUST000308,33,Male,Delhi,Salaried,75459.0,Personal Loan,50000,50000,36,13.3,1691.93,850.0,16,0,120,30331,Current,Active,0,0,2025-06-05,2026-09-18,0.022421844975417115,2.2421844975417113,0.60662,0
LN0000838,CUST000333,52,Male,Maharashtra,Salaried,37460.0,Vehicle Loan,1181953,779680,36,14.7,26913.46,597.0,15,0,75,642128,Current,Active,0,0,2024-07-28,2025-09-12,0.7184586225306994,71.84586225306994,0.8235789041658116,0
LN0000305,CUST000016,56,Male,Maharashtra,Self Employed,129897.0,Consumer Durable Loan,104381,70019,24,15.62,3415.65,626.0,16,0,90,41493,Current,Active,0,0,2021-04-18,2022-07-14,0.02629506455114437,2.629506455114437,0.5925962952912781,0
LN0000900,CUST000228,23,F,Tamil Nadu,salaried,58312.0,Consumer Loan,89519,74888,12,11.1,6622.22,704.0,69,0,120,26597,Current,Active,0,0,2022-12-17,2028-07-26,0.11356530388256277,11.356530388256276,0.3551570345048606,0
LN0000290,CUST000392,28,Male,Gujarat,Business,38809.0,Personal Loan,509019,447627,24,13.7,21428.48,816.0,59,60,60,146321,31-60,Delinquent,0,0,2025-03-02,2029-10-26,0.5521523357983973,55.215233579839726,0.32688153306212536,1
LN0000955,CUST000583,21,Female,West Bengal,Business,49436.0,Vehicle Loan,1004779,918578,24,17.31,45553.52,770.0,51,0,0,871878,Current,Active,0,0,2025-01-15,2029-03-13,0.9214645197831539,92.1464519783154,0.9491605503288779,0
LN0000063,CUST000050,47,Female,Gujarat,Salaried,68301.0,Personal Loan,241450,194243,18,18.46,12436.46,670.0,63,0,75,66295,Current,Active,0,0,2025-06-24,2030-07-17,0.18208313201856488,18.208313201856487,0.3412993003608882,0
LN0000164,CUST000603,43,Female,Maharashtra,Salaried,28292.0,Vehicle Loan,1156775,997433,48,21.27,31031.24,815.0,57,0,75,944684,Current,Active,0,0,2020-06-17,2025-02-15,1.0,109.68203025590273,0.9471152448334875,0
LN0000687,CUST000493,48,Male,Rajasthan,Business,22680.0,Personal Loan,249396,249396,24,22.65,13018.4,840.0,33,0,75,94778,Current,Active,0,0,2022-12-05,2025-08-12,0.5740035273368607,57.40035273368606,0.3800301528492839,0
LN0000068,CUST000618,21,Male,Madhya Pradesh,,40019.0,Personal Loan,305768,243659,36,18.37,8854.15,698.0,46,0,45,180301,Current,Active,0,0,2025-07-23,2029-03-26,0.2212486568879782,22.124865688797822,0.7399726667186519,0
LN0000948,CUST000150,40,Male,Gujarat,Salaried,58138.0,Personal Loan,394113,355777,18,13.55,21953.05,728.0,30,90,90,56072,61-90,Delinquent,1,0,2022-10-03,2024-12-16,0.37760242870411775,37.76024287041177,0.15760434204571966,1
LN0000540,CUST000579,26,Female,Telangana,Salaried,47134.0,Vehicle Loan,700972,481644,48,13.41,13019.53,571.0,38,7,120,440264,1-30,Active,0,0,2020-12-30,2024-01-11,0.27622374506725506,27.622374506725507,0.9140859223825066,1
LN0000874,CUST000570,43,Female,Telangana,Salaried,21014.0,MSME Loan,150000,130996,36,12.69,4394.24,780.0,23,0,60,108028,Current,Active,0,0,2021-04-20,2023-03-04,0.20911011706481392,20.911011706481393,0.8246664020275428,0
LN0000705,CUST000007,39,Female,Tamil Nadu,Business,66068.0,Home Loan,3953583,3032811,240,10.19,29650.08,675.0,27,0,60,2623886,Current,Active,0,0,2020-10-25,2023-01-05,0.4487812556759702,44.878125567597024,0.865166342380056,0
LN0000322,CUST000330,55,Male,Rajasthan,Salaried,57621.0,Consumer Durable Loan,64532,45633,18,18.77,2928.43,635.0,42,0,15,9219,Current,Active,0,0,2021-11-24,2025-04-24,0.050822269658631396,5.082226965863139,0.20202485043718363,0
LN0000711,CUST000474,32,Male,Delhi,Self Employed,48654.0,Personal Loan,469578,423061,24,24.56,22486.12,714.0,65,0,0,473061,Current,Active,0,0,2021-08-04,2026-11-30,0.4621638508652937,46.21638508652937,1.1181862662831128,0
LN0000055,CUST000466,35,Male,Karnataka,Salaried,53010.0,Home Loan,3611154,3124405,240,16.49,44621.04,703.0,29,999,0,2828766,90+,Delinquent,1,1,2021-12-18,2024-04-10,0.8417475947934352,84.17475947934352,0.9053775038767381,1
LN0000241,CUST000029,59,Female,Delhi,Salaried,96705.0,Vehicle Loan,868283,710023,24,15.78,34690.34,689.0,49,75,75,203802,61-90,Delinquent,0,0,2024-11-22,2028-09-01,0.35872333385036964,35.87233338503697,0.28703577208062275,1
LN0000015,CUST000052,37,Female,Madhya Pradesh,Salaried,24741.0,Consumer Durable Loan,93712,78546,24,10.42,3639.74,708.0,28,0,60,38866,Current,Active,0,0,2020-04-28,2022-07-23,0.14711369791035123,14.711369791035123,0.49481832302090495,0
LN0000864,CUST000391,41,Male,Karnataka,Salaried,99337.0,Vehicle Loan,951823,814911,24,13.01,38746.18,783.0,38,0,150,329992,Current,Active,0,0,2024-07-01,2027-07-22,0.3900478170268883,39.00478170268883,0.4049423802108451,0
LN0000094,CUST000487,21,Male,Telangana,Business,66103.0,Vehicle Loan,753609,680327,60,19.17,17711.76,774.0,12,75,75,541364,61-90,Delinquent,0,0,2026-01-02,2026-09-22,0.2679418483276099,26.79418483276099,0.795740871669065,1
LN0000552,CUST000190,40,Female,Delhi,Salaried,54368.0,Vehicle Loan,1126731,1126731,48,15.51,31649.82,804.0,1,60,90,877409,31-60,Delinquent,0,0,2023-12-01,2023-10-28,0.5821405974102413,58.21405974102413,0.7787209191901172,1
LN0000247,CUST000434,55,Male,Gujarat,Self Employed,38714.0,Consumer Durable Loan,10000,10000,18,9.71,599.24,625.0,55,45,45,5000,31-60,Delinquent,0,0,2023-04-06,2027-08-23,0.015478638218732242,1.5478638218732241,0.5,1
LN0000331,CUST000108,46,Male,Uttar Pradesh,Salaried,82506.0,Vehicle Loan,381694,375106,36,15.04,13010.52,800.0,36,0,150,222957,Current,Active,0,0,2023-01-06,2025-12-16,0.15769180423241946,15.769180423241947,0.5943839874595448,0
LN0000695,CUST000085,36,Female,Rajasthan,Self Employed,92809.0,Personal Loan,329190,229769,12,14.35,20668.15,644.0,0,45,90,139501,31-60,Delinquent,0,0,2020-07-19,,0.22269553599327652,22.26955359932765,0.6071358625402035,1
LN0000393,CUST000058,21,M,Gujarat,salaried,48628.0,VL,1017761,863631,48,17.1,24964.81,762.0,58,0,30,343389,Current,Active,0,0,2020-03-10,2024-12-07,0.5133834416385622,51.33834416385622,0.3976107851617184,0
LN0000973,CUST000413,42,Male,Tamil Nadu,Salaried,87259.0,MSME Loan,2661932,1893978,36,21.21,71560.12,607.0,40,60,60,342282,31-60,Delinquent,0,0,2021-10-22,2024-11-07,0.8200887014519992,82.00887014519992,0.18072121217881096,1
LN0000194,CUST000434,40,Male,Telangana,Self Employed,84638.0,Personal Loan,178002,153797,12,12.93,13731.68,780.0,11,0,30,49675,Current,Active,0,0,2025-08-11,2026-06-30,0.16224012854746095,16.224012854746096,0.32299069552722093,0
LN0000906,CUST000415,21,Male,Karnataka,Business,113346.0,Home Loan,3493152,2787405,180,17.47,43830.16,728.0,65,30,30,477282,1-30,Active,0,0,2021-09-09,2026-11-28,0.3866934871984896,38.66934871984896,0.17122807772820958,1
LN0000160,CUST000619,52,Female,Maharashtra,Salaried,47637.0,MSME Loan,1205431,781233,60,17.46,19609.41,634.0,22,0,45,466913,Current,Active,0,0,2024-01-15,2025-10-10,0.41164242080735564,41.16424208073556,0.5976616451173977,0
LN0000535,CUST000415,54,Female,Rajasthan,Business,52860.0,Consumer Durable Loan,50610,50610,9,23.59,6190.4,850.0,19,0,30,46100,Current,Active,0,0,2025-09-13,2027-04-05,0.11710934544078698,11.710934544078698,0.9108871764473424,0
LN0000038,CUST000695,29,Male,Madhya Pradesh,Salaried,107684.0,Personal Loan,229212,156054,36,15.12,5418.84,520.0,43,120,120,86440,90+,Delinquent,1,1,2021-12-07,2025-02-17,0.0503216819583225,5.0321681958322495,0.553910825739808,1
LN0000927,CUST000140,46,Female,Madhya Pradesh,Salaried,17173.0,MSME Loan,1763165,1393231,24,16.27,68396.8,699.0,18,0,150,443321,Current,Active,0,0,2025-12-23,2027-05-19,1.0,398.2810225353753,0.31819633642949374,0
LN0000218,CUST000172,27,Female,Gujarat,salaried,178986.0,PL,399311,362095,48,13.9,9876.63,834.0,71,15,30,138308,1-30,Active,0,0,2024-07-24,2030-04-11,0.05518101974456102,5.518101974456102,0.38196605863102223,1
LN0000617,CUST000588,48,Female,Delhi,Business,24781.0,Personal Loan,111330,89211,18,21.98,5862.85,790.0,13,0,75,66661,Current,Active,0,0,2024-07-19,2025-08-03,0.23658649772002746,23.658649772002747,0.7472284807927273,0
LN0000242,CUST000408,37,Male,Tamil Nadu,Salaried,97563.0,Home Loan,6479604,4083392,300,8.5,32880.58,647.0,24,60,60,3403852,31-60,Delinquent,0,0,2022-11-01,2024-07-09,0.337018951856749,33.7018951856749,0.8335844317665314,1
LN0000648,CUST000415,28,Male,Uttar Pradesh,Salaried,35077.0,Personal Loan,256916,189024,36,14.67,6522.07,683.0,33,30,75,57437,1-30,Active,0,0,2023-08-03,2026-02-04,0.18593579838640703,18.593579838640704,0.303860885390215,1
LN0000223,CUST000054,35,Female,Uttar Pradesh,Business,37391.0,Home Loan,4664604,3925882,120,11.06,54212.45,754.0,9,30,120,3050900,1-30,Active,0,0,2025-01-02,2025-07-24,1.0,144.98796501831993,0.7771247327352172,1
LN0000418,CUST000394,30,Female,Delhi,Salaried,83032.0,MSME Loan,635951,444728,48,20.24,13590.17,606.0,56,30,90,345433,1-30,Active,0,0,2020-05-28,2024-10-22,0.16367388476731862,16.36738847673186,0.7767286970912558,1
LN0000436,CUST000509,42,Male,Telangana,Salaried,,Personal Loan,481371,305297,48,14.66,8444.12,520.0,47,0,15,108001,Current,Active,0,0,2025-10-16,2029-08-07,,,0.3537571610595584,0
LN0000345,CUST000685,49,Male,Telangana,Salaried,41758.0,MSME Loan,2393918,1977414,24,11.15,92300.76,776.0,1,0,150,1504996,Current,Active,0,0,2025-10-17,2025-10-22,1.0,221.0373102160065,0.7610930235145498,0
LN0000401,CUST000069,51,female,Uttar Pradesh,Self Employed,42773.0,VL,1230653,1108856,48,9.4,27805.02,709.0,28,15,120,281541,1-30,Active,0,0,2022-02-10,2024-03-31,0.6500600846328292,65.00600846328291,0.2539022199456016,1
LN0000097,CUST000668,40,Female,Maharashtra,Self Employed,67714.0,Home Loan,6931186,5023390,240,15.88,69436.35,652.0,66,45,90,3127858,31-60,Delinquent,0,0,2020-01-31,2025-04-17,1.0,102.54356558466493,0.6226588021236655,1
LN0000037,CUST000093,35,Male,Gujarat,Salaried,38560.0,MSME Loan,150000,133066,24,21.07,6842.26,774.0,72,30,120,93914,1-30,Active,0,0,2023-08-16,2029-05-06,0.17744450207468881,17.74445020746888,0.7057700689883216,1
LN0000155,CUST000212,34,Male,West Bengal,Business,48554.0,Vehicle Loan,1139535,1000720,24,16.26,49122.77,700.0,11,0,0,208818,Current,Active,0,0,2023-07-03,2024-05-27,1.0,101.17141739094615,0.2086677592133664,0
LN0000188,CUST000033,31,Female,Uttar Pradesh,Salaried,36944.0,MSME Loan,1167628,1167628,36,16.35,41252.38,846.0,63,15,30,524340,1-30,Active,0,0,2023-09-01,2028-10-10,1.0,111.66192074491121,0.44906425676670997,1
LN0000967,CUST000650,21,Male,Tamil Nadu,Business,20031.0,Consumer Durable Loan,58775,40225,12,20.79,3741.45,549.0,10,7,30,5173,1-30,Active,0,0,2021-07-25,2022-04-24,0.18678298637112475,18.678298637112476,0.12860161591050343,1
LN0000278,CUST000171,21,Male,Maharashtra,Salaried,75972.0,Personal Loan,176026,139292,60,9.0,2891.47,703.0,19,60,60,76544,31-60,Delinquent,0,0,2023-07-20,2024-12-04,0.03805967988206181,3.805967988206181,0.5495218677310972,1
LN0000855,CUST000509,51,Female,Uttar Pradesh,Salaried,88071.0,Personal Loan,351951,220567,36,10.29,7147.15,628.0,36,0,45,69135,Current,Active,0,0,2024-03-07,2027-01-23,0.08115213861543527,8.115213861543527,0.31344217403328695,0
LN0000176,CUST000079,27,Male,Karnataka,Business,72866.0,Home Loan,2129172,1694842,300,16.56,23778.31,704.0,62,0,15,888674,Current,Active,0,0,2025-12-18,2030-12-09,0.3263292893805067,32.63292893805067,0.5243403219887164,0
LN0000392,CUST000081,35,Male,Telangana,Salaried,40428.0,MSME Loan,460875,423863,48,14.02,11586.94,804.0,68,0,45,399975,Current,Active,0,0,2021-05-08,2026-11-20,0.28660680716335213,28.660680716335214,0.9436421673984282,0
LN0000361,CUST000001,43,Male,Maharashtra,Self Employed,55534.0,Vehicle Loan,1398468,897833,36,8.5,28342.38,609.0,20,0,30,597975,Current,Active,0,0,2022-07-15,2024-01-21,0.5103608600136853,51.03608600136853,0.6660202955338019,0
LN0000281,CUST000643,62,Male,Delhi,Salaried,35322.0,Consumer Durable Loan,92859,71063,24,17.32,3524.45,688.0,55,0,90,20301,Current,Active,0,0,2024-05-30,2028-12-02,0.09978059000056622,9.978059000056621,0.2856760902297961,0
LN0000740,CUST000052,29,Female,Telangana,Self Employed,33264.0,Consumer Durable Loan,121410,101821,9,15.26,12044.91,778.0,29,0,45,72647,Current,Active,0,0,2020-11-18,2023-03-16,0.362100468975469,36.2100468975469,0.7134775733885937,0
LN0000043,CUST000557,28,Female,Maharashtra,Professional,76111.0,Consumer Durable Loan,125796,99873,6,9.06,17088.11,728.0,5,0,75,81857,Current,Active,0,0,2021-12-18,2022-04-04,0.2245156416286739,22.451564162867392,0.8196109058504301,0
LN0000790,CUST000618,48,Male,Karnataka,Business,46794.0,Personal Loan,355585,278426,24,17.05,13772.7,667.0,44,0,30,209261,Current,Active,0,0,2023-05-31,2027-01-07,0.29432619566611107,29.432619566611105,0.7515856996113869,0
LN0000078,CUST000255,37,Female,Karnataka,Salaried,42148.0,Consumer Durable Loan,66925,42066,9,10.76,4886.04,629.0,72,0,30,20969,Current,Active,0,0,2022-05-22,2028-03-11,0.11592578532789219,11.592578532789219,0.49847858127704087,0
LN0000653,CUST000269,37,Female,Karnataka,Business,,Home Loan,4006484,3776201,240,15.84,52083.85,832.0,46,0,90,1925715,Current,Active,0,0,2021-07-18,,,,0.5099609369310585,0
LN0000375,CUST000339,34,Female,Maharashtra,Salaried,42295.0,Consumer Durable Loan,86675,66629,18,10.58,4019.36,702.0,47,15,15,0,1-30,Active,0,0,2021-02-08,2024-11-05,0.09503156401465894,9.503156401465894,0.0,1
LN0000128,CUST000261,30,Female,Tamil Nadu,Salaried,47112.0,MSME Loan,1204251,1134262,36,9.62,36397.42,763.0,71,0,90,327364,Current,Active,0,0,2021-09-04,2027-06-05,0.7725721684496518,77.25721684496519,0.2886140944508412,0
LN0000132,CUST000279,28,Female,Karnataka,Salaried,68245.0,Personal Loan,425001,425001,48,15.65,11968.6,850.0,61,0,90,342656,Current,Active,0,0,2022-08-05,2027-08-09,0.17537695069235842,17.53769506923584,0.8062475147117301,0
LN0000104,CUST000422,40,Female,Gujarat,Salaried,44169.0,MSME Loan,733337,637867,60,9.97,13543.37,747.0,14,0,0,614999,Current,Active,0,0,2021-10-14,2022-12-02,0.30662614050578463,30.662614050578462,0.964149266226345,0
LN0000163,CUST000119,44,Female,Telangana,Salaried,37672.0,MSME Loan,1680704,1186118,36,12.13,39469.78,665.0,30,0,150,1021641,Current,Active,0,0,2023-11-05,2026-04-18,1.0,104.77219154809939,0.8613316718909922,0
LN0000797,CUST000044,31,Female,West Bengal,Salaried,26829.0,Consumer Durable Loan,142748,114022,24,12.34,5385.53,723.0,39,60,150,92341,31-60,Delinquent,0,0,2023-08-20,2026-08-19,0.20073539826307352,20.073539826307353,0.8098524846082334,1
LN0000677,CUST000201,41,Male,Gujarat,Salaried,55963.0,Personal Loan,394086,273603,12,31.0,24775.06,603.0,12,0,90,181273,Current,Active,0,0,2023-08-04,2024-07-02,0.4427042867608956,44.270428676089566,0.6625402499241602,0
LN0000553,CUST000158,48,Male,Uttar Pradesh,Salaried,47625.0,Vehicle Loan,661630,529905,60,16.49,13024.63,689.0,17,0,75,324580,Current,Active,0,0,2021-10-07,2023-02-20,0.2734830446194226,27.34830446194226,0.6125248865362659,0
LN0000193,CUST000030,37,Male,Madhya Pradesh,Salaried,39336.0,MSME Loan,921889,877449,48,11.96,23089.37,758.0,8,7,90,306724,1-30,Active,0,0,2023-03-21,2023-09-29,0.5869780862314419,58.69780862314419,0.3495633364446253,1
LN0000010,CUST000198,32,male,Gujarat,Employee,38358.0,MSME,975562,786304,48,8.5,19381.06,743.0,19,75,75,679021,61-90,Delinquent,0,0,2021-12-26,2023-04-09,0.5052677407581209,50.526774075812085,0.8635604041185089,1
LN0000131,CUST000233,46,Female,Madhya Pradesh,Salaried,41257.0,MSME Loan,2166218,1483159,36,14.81,51276.3,658.0,45,60,75,1280333,31-60,Delinquent,0,0,2025-03-28,2028-09-04,1.0,124.2850910148581,0.8632472985027229,1
LN0000693,CUST000523,36,Female,Delhi,Salaried,71029.0,Home Loan,4862387,3689704,120,11.27,51391.23,733.0,46,90,150,3554173,61-90,Delinquent,1,0,2025-03-17,2028-08-25,0.7235246167058526,72.35246167058526,0.9632677851665066,1
LN0000321,CUST000509,49,Female,Karnataka,Salaried,81530.0,Home Loan,5486618,3887609,120,8.5,48200.79,696.0,39,30,90,2179494,1-30,Active,0,0,2020-04-05,2023-05-01,0.5912031154176377,59.12031154176377,0.5606258242534164,1
LN0000636,CUST000559,55,Female,Tamil Nadu,Salaried,63164.0,MSME Loan,303069,236253,60,21.19,6416.71,669.0,17,0,0,95298,Current,Active,0,0,2021-09-11,2023-01-31,0.1015880881514787,10.15880881514787,0.4033726555853259,0
LN0000869,CUST000254,29,female,West Bengal,Lawyer,51606.0,Housing Loan,3494598,3121370,180,20.44,55837.85,717.0,35,90,90,1111659,61-90,Delinquent,1,0,2025-06-22,2028-01-12,1.0,108.20030616594968,0.35614457754127193,1
LN0000060,CUST000180,42,Male,Maharashtra,Salaried,23797.0,Vehicle Loan,510304,414023,24,16.34,20339.18,710.0,69,0,0,99579,Current,Active,0,0,2023-03-30,2028-11-14,0.8546951296381897,85.46951296381897,0.24051562352816147,0
LN0000876,CUST000232,42,Male,Maharashtra,Self Employed,,Consumer Durable Loan,62763,62763,6,19.14,11052.16,813.0,2,30,45,22236,1-30,Active,0,0,2022-12-15,2022-12-08,,,0.3542851680130013,1
LN0000884,CUST000664,43,Female,Rajasthan,Self Employed,87264.0,Personal Loan,574812,378340,18,13.22,23286.94,643.0,49,0,75,140957,Current,Active,0,0,2020-12-12,2024-11-07,0.26685620645397873,26.685620645397872,0.3725670032246128,0
LN0000901,CUST000084,39,Female,Telangana,Self Employed,59216.0,Personal Loan,191969,154124,12,11.73,13674.27,676.0,64,0,0,87566,Current,Active,0,0,2020-07-03,,0.23092187922183194,23.092187922183193,0.5681529158340037,0
LN0000671,CUST000294,38,Female,West Bengal,Salaried,52440.0,Personal Loan,584277,507442,36,10.29,16442.9,786.0,15,0,75,298630,Current,Active,0,0,2020-12-03,2022-01-17,0.3135564454614798,31.355644546147982,0.5885007547660619,0
LN0000135,CUST000572,54,Male,Gujarat,Professional,37788.0,Personal Loan,64814,42288,24,13.26,2015.62,636.0,5,7,120,30110,1-30,Active,0,0,2021-09-26,2022-01-24,0.053340213824494546,5.334021382449454,0.7120223231176693,1
LN0000005,CUST000033,38,Male,Telangana,Salaried,53550.0,Consumer Durable Loan,127038,113946,9,18.32,13646.62,776.0,33,0,90,108174,Current,Active,0,0,2022-04-03,2024-11-03,0.2548388422035481,25.483884220354806,0.9493444263071982,0
LN0000093,CUST000334,26,Female,West Bengal,Self Employed,40494.0,Vehicle Loan,1062069,773931,24,15.09,37558.42,527.0,18,0,120,207936,Current,Active,0,0,2021-11-15,2023-04-26,0.9275058033288882,92.75058033288882,0.26867511444818726,0
LN0000050,CUST000413,35,Female,Maharashtra,Salaried,75781.0,Personal Loan,559741,428558,48,12.77,11448.28,700.0,65,0,60,234737,Current,Active,0,0,2021-01-03,2026-04-12,0.1510705849751257,15.107058497512572,0.5477368290873114,0
LN0000621,CUST000584,58,Female,Madhya Pradesh,Business,46860.0,Personal Loan,285577,209485,48,20.02,6376.94,520.0,63,7,45,56203,1-30,Active,0,0,2022-01-18,2027-03-14,0.13608493384549722,13.608493384549721,0.268291285772251,1
LN0000579,CUST000131,16,Female,West Bengal,Business,44798.0,Vehicle Loan,792371,594223,24,15.08,28834.47,,45,90,90,445534,61-90,Delinquent,1,0,2022-05-28,2025-10-14,0.6436552971114782,64.36552971114781,0.7497757575859568,1
LN0000931,CUST000532,34,Female,West Bengal,Salaried,16381.0,Vehicle Loan,581202,412350,36,18.32,14973.72,,0,60,60,269414,31-60,Delinquent,1,0,2025-05-16,,0.9140907148525731,91.40907148525731,0.6533624348247847,1
LN0000445,CUST000561,40,Male,Tamil Nadu,Self Employed,27704.0,Vehicle Loan,518715,360802,36,19.2,13262.08,568.0,45,30,30,282953,1-30,Active,0,0,2025-11-23,2029-06-24,0.4787063239965348,47.87063239965348,0.784233457685933,1
LN0000196,CUST000361,30,Female,Karnataka,Salaried,,Home Loan,4212347,3044314,240,23.67,60607.03,647.0,38,0,30,2763220,Current,Active,0,0,2023-07-23,2026-07-26,,,0.9076658978016066,0
LN0000991,CUST000053,43,Male,Karnataka,Salaried,67001.0,Personal Loan,380587,271943,60,8.5,5579.33,562.0,49,90,90,259780,61-90,Delinquent,1,0,2023-11-07,2027-08-05,0.08327233921881763,8.327233921881763,0.9552737154477225,1
LN0000605,CUST000086,41,Female,Gujarat,Salaried,68218.0,Personal Loan,2,422799,48,17.08,12217.39,618.0,6,0,0,340651,Current,Active,0,0,2025-10-18,2026-03-14,0.17909334779676916,17.909334779676918,0.8057043654313278,0
LN0000497,CUST000507,63,Female,Maharashtra,SALARIED,40412.0,Pers Loan,379323,270886,36,18.62,0.0,552.0,60,0,30,210444,Current,Active,0,0,2020-10-02,2025-08-13,0.0,0.0,0.7768729280952135,0
LN0000120,CUST000517,45,Male,Tamil Nadu,Salaried,129896.0,Consumer Durable Loan,103300,93690,12,14.34,8427.15,766.0,60,60,60,28917,31-60,Delinquent,0,0,2024-08-09,2029-04-07,0.06487613167457042,6.487613167457042,0.30864553314121035,1
